Tipo Titulo;Vencimento do Titulo;Data Venda;PU;Quantidade;Valor
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/08/2004;988.91;1665.8;1647326.28
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/08/2004;989.56;590.2;584038.31
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;12/08/2004;989.51;822;813377.22
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/08/2004;992.77;1051;1043401.27
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/08/2004;995.94;1202;1197119.88
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/08/2004;991.56;1251.8;1241234.81
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/08/2004;990.97;1193.4;1182623.6
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;19/08/2004;994.06;1106.4;1099827.98
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/08/2004;1000.4;719.2;719487.68
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/08/2004;1003.4;622.2;624315.48
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/08/2004;1000.88;340.23;340529.4
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/08/2004;999.5;235.56;235442.22
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;26/08/2004;1000.77;2362;2363818.74
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/08/2004;1008.52;2400.8;2421254.82
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;30/08/2004;1016.05;3434.8;3489928.54
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;31/08/2004;1034.83;1587.4;1642689.14
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/09/2004;1034.45;854.8;884247.86
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;02/09/2004;1020.63;1546.6;1578506.36
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/09/2004;1019.11;1216;1239237.76
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/09/2004;1027.27;1482.6;1523030.5
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/09/2004;1023.85;521.2;533630.62
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/09/2004;1023.61;1282.8;1313086.91
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/09/2004;1027.11;1612.8;1656523.01
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/09/2004;1032.08;1339.6;1382574.37
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/09/2004;1037.72;867;899703.24
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/09/2004;1037.25;511.8;530864.55
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/09/2004;1026.56;541.6;555984.9
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/09/2004;1021.3;1178;1203091.4
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/09/2004;1021.12;994.2;1015197.5
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/09/2004;1021.68;967.8;988781.9
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/09/2004;1027.62;1009.2;1037074.1
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/09/2004;1032.45;864.8;892862.76
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/09/2004;1039.35;1493.8;1552581.03
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/09/2004;1034.97;862.2;892351.13
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/09/2004;1045.32;540.2;564681.86
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/10/2004;1055.77;545.6;576028.11
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;05/10/2004;1045.22;540.15;564575.58
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/10/2004;1034.76;534.74;553327.56
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/10/2004;1024.42;529.4;542327.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/10/2004;1014.17;524.1;531526.5
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/10/2004;1024.31;529.34;542208.26
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/10/2004;1034.56;534.64;553117.16
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/10/2004;1044.9;539.98;564225.1
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/10/2004;1055.35;545.38;575566.78
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/10/2004;1065.9;550.84;587140.36
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;19/10/2004;1076.56;660.1;710637.26
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/10/2004;1055.03;646.9;682498.91
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/10/2004;1065.58;653.37;696218
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/10/2004;1076.24;659.9;710210.78
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/10/2004;1065.48;653.3;696078.08
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;26/10/2004;1054.82;646.77;682225.93
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/10/2004;1044.27;640.3;668646.08
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/10/2004;1033.83;633.9;655344.84
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;29/10/2004;1044.17;640.24;668519.4
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/11/2004;1054.61;646.64;681953.01
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/11/2004;1065.16;653.11;695666.65
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/11/2004;1075.81;659.64;709647.31
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;05/11/2004;1097.32;420.3;461203.6
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/11/2004;1108.3;424.5;470473.35
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/11/2004;1119.38;428.75;479934.18
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/11/2004;1108.19;424.46;470382.33
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/11/2004;1119.27;428.71;479842.24
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;12/11/2004;1130.46;432.99;489477.88
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/11/2004;1141.77;437.32;499318.86
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/11/2004;1090.23;441.7;481554.59
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/11/2004;1101.13;446.11;491225.1
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;19/11/2004;1112.14;450.57;501096.92
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/11/2004;1134.39;459.58;521342.96
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/11/2004;1145.73;464.18;531824.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/11/2004;1157.19;468.82;542513.82
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/11/2004;1145.62;464.13;531716.61
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;26/11/2004;1157.07;468.78;542411.27
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;29/11/2004;1168.64;473.46;553304.29
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;30/11/2004;1180.33;478.2;564433.81
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/12/2004;1192.13;482.98;575774.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;02/12/2004;1011.1;487.81;493224.69
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/12/2004;1021.21;492.69;503139.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/12/2004;1041.64;502.54;523465.77
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/12/2004;1052.05;507.57;533989.02
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/12/2004;1062.57;512.64;544715.88
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/12/2004;1051.95;507.52;533885.66
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/12/2004;1062.47;512.59;544611.5
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/12/2004;1073.09;517.72;555560.15
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/12/2004;1083.82;330.23;357909.88
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/12/2004;1094.66;333.53;365101.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/12/2004;1105.61;336.87;372446.84
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/12/2004;1116.66;340.24;379932.4
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/12/2004;1139;347.04;395278.56
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/12/2004;1150.39;350.51;403223.2
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/12/2004;1161.89;354.02;411332.3
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/12/2004;1150.27;350.48;403146.63
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/12/2004;1161.77;353.98;411243.34
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/12/2004;1173.39;357.52;419510.39
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;29/12/2004;1185.12;361.1;427946.83
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;30/12/2004;1196.98;364.71;436550.58
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/01/2005;980.8;368.35;361277.68
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/01/2005;990.61;372.04;368546.54
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;05/01/2005;1010.42;379.48;383434.18
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/01/2005;1020.52;383.27;391134.7
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/01/2005;1030.73;387.11;399005.89
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/01/2005;1020.42;383.23;391055.56
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/01/2005;1030.63;387.07;398925.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;12/01/2005;1040.93;390.94;406941.17
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/01/2005;1051.34;394.85;415121.6
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/01/2005;1061.86;398.8;423469.77
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/01/2005;1072.47;402.78;431969.47
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/01/2005;1083.2;406.81;440656.59
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;19/01/2005;1094.03;410.88;449515.05
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/01/2005;1115.91;419.1;467677.88
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/01/2005;1104.75;414.91;458371.82
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/01/2005;1115.8;419.06;467587.15
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/01/2005;1126.96;423.25;476985.82
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;26/01/2005;1138.23;427.48;486570.56
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/01/2005;1149.61;431.75;496344.12
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/01/2005;1161.11;436.07;506325.24
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;31/01/2005;1172.72;440.43;516501.07
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/02/2005;1184.44;444.84;526886.29
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;02/02/2005;1172.6;440.39;516401.31
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/02/2005;1184.33;444.79;526778.14
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/02/2005;1196.17;449.24;537367.41
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/02/2005;1080.12;453.73;490082.85
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/02/2005;1090.92;458.27;499935.91
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/02/2005;1101.83;462.85;509982.02
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/02/2005;1112.85;467.48;520235.12
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/02/2005;1123.98;472.15;530687.16
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/02/2005;1135.22;476.88;541363.71
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/02/2005;1146.57;481.65;552245.44
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/02/2005;1158.03;486.46;563335.27
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/02/2005;1146.45;481.6;552130.32
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/02/2005;1157.92;486.41;563223.87
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/02/2005;1169.5;491.28;574551.96
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/02/2005;1181.19;496.19;586094.67
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/02/2005;1193.01;501.15;597876.96
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/02/2005;1204.94;506.16;609892.43
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/03/2005;1216.98;511.23;622156.69
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;02/03/2005;1229.15;516.34;634659.31
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/03/2005;1216.86;511.17;622022.33
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/03/2005;1229.03;516.29;634535.9
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/03/2005;1241.32;521.45;647286.31
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/03/2005;1253.74;526.66;660294.71
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/03/2005;1266.27;531.93;673567
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/03/2005;1278.94;537.25;687110.52
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/03/2005;1291.72;542.62;700913.11
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/03/2005;1204.64;548.05;660202.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/03/2005;1216.69;553.53;673474.42
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/03/2005;1228.85;559.06;687000.88
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/03/2005;1241.14;564.65;700809.7
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/03/2005;1253.55;570.3;714899.57
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/03/2005;1278.63;581.71;743791.86
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/03/2005;1265.84;575.89;728984.6
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/03/2005;1278.5;581.65;743639.53
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/03/2005;1291.28;587.46;758575.35
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/03/2005;1304.2;593.34;773834.03
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;29/03/2005;1317.24;599.27;789382.41
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/04/2005;1330.41;605.27;805257.26
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;05/04/2005;1343.71;611.32;821436.8
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/04/2005;1357.15;617.43;837945.12
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/04/2005;1343.58;611.26;821276.71
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/04/2005;1357.02;617.37;837783.44
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/04/2005;1370.59;623.54;854617.69
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;12/04/2005;1384.29;629.78;871798.16
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/04/2005;1398.13;636.08;889322.53
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/04/2005;1412.12;642.44;907202.37
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/04/2005;1426.24;648.86;925430.09
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/04/2005;1440.5;655.35;944031.68
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;19/04/2005;1454.9;661.9;962998.31
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/04/2005;1440.36;655.28;943839.1
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/04/2005;1454.76;661.84;962818.36
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/04/2005;1469.31;668.46;982174.96
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;26/04/2005;1484;675.14;1001907.76
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/04/2005;1498.84;681.89;1022044.01
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/04/2005;1513.83;688.71;1042589.86
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;29/04/2005;1528.97;695.6;1063551.53
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;02/05/2005;1544.26;702.55;1084919.86
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/05/2005;1528.81;695.53;1063333.22
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/05/2005;1544.1;702.48;1084699.37
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;05/05/2005;1559.54;709.51;1106509.23
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/05/2005;1575.14;716.6;1128745.32
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/05/2005;1590.89;723.77;1151438.46
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/05/2005;1606.8;731.01;1174586.87
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/05/2005;1622.87;738.32;1198197.38
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;12/05/2005;1639.1;745.7;1222276.87
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/05/2005;1655.49;753.16;1246848.85
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/05/2005;1672.04;760.69;1271904.11
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/05/2005;1480.76;768.3;1137667.91
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;18/05/2005;1495.57;775.98;1160532.41
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;19/05/2005;1480.61;768.22;1137434.21
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/05/2005;1495.42;775.9;1160296.38
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/05/2005;1510.37;783.66;1183616.55
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/05/2005;1525.48;791.5;1207417.42
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;25/05/2005;1540.73;799.41;1231674.97
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/05/2005;1556.14;807.41;1256443
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;30/05/2005;1571.7;815.48;1281689.92
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;31/05/2005;1587.42;823.64;1307462.61
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/06/2005;1571.54;815.4;1281433.72
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;02/06/2005;1587.26;823.55;1307187.97
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;03/06/2005;1603.13;831.79;1333467.5
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/06/2005;1619.16;840.11;1360272.51
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/06/2005;1635.35;848.51;1387610.83
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/06/2005;1651.71;856.99;1415498.95
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;09/06/2005;1668.23;865.56;1443953.16
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;10/06/2005;1384.91;874.22;1210716.02
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;13/06/2005;1398.76;882.96;1235049.13
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;14/06/2005;1412.74;891.79;1259867.4
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;15/06/2005;1426.87;900.71;1285196.08
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;16/06/2005;1412.6;891.7;1259615.42
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;17/06/2005;1426.73;900.62;1284941.57
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;20/06/2005;1441;909.62;1310762.42
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;21/06/2005;1455.41;918.72;1337114.28
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;22/06/2005;1469.96;927.91;1363990.58
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;23/06/2005;1484.66;257.45;382225.72
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;24/06/2005;1499.51;260.02;389902.59
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;27/06/2005;1514.5;262.62;397737.99
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;28/06/2005;1529.65;265.25;405739.66
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;29/06/2005;1544.94;267.9;413889.43
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;30/06/2005;1560.39;270.58;422210.33
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;01/07/2005;1544.79;267.88;413818.35
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;04/07/2005;1560.24;270.56;422138.53
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;05/07/2005;1575.84;273.26;430614.04
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;06/07/2005;1591.6;275.99;439265.68
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;07/07/2005;1607.51;278.75;448093.41
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;08/07/2005;1623.59;281.54;457105.53
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;11/07/2005;1639.82;284.36;466299.22
Tesouro Prefixado + Juros Semestral 01/2021;01/01/2021;12/07/2005;1656.22;287.2;475666.38
